bg_antique.jpg,171.88497962962964
bg_crinked_paper.jpg,208.547806
bg_blue_wall.jpg,133.09646723515755
bg_gold_texture_wall.jpg,119.84514696519524
bg_brown_texture_fabric.jpg,175.44562860438293
bg_rainbow_paper.jpg,119.81563333333334
bg_rock.jpg,131.26893240213394
bg_rough_paper.jpg,163.61705535650253
bg_black_wall.jpg,143.7675284378617
bg_blue_cracked_wall.jpg,158.10416978624133
bg_concrete_blocks.jpg,137.0738386443858
bg_cracked_concrete.jpg,158.59211536842992
bg_finished_wood.jpg,156.34262035574068
bg_gray_concrete.jpg,133.27441305780607
bg_gray_crumpled.jpg,186.49825440011287
bg_gray_wall.jpg,91.64298557631612
bg_horizontal_cardboard.jpg,161.3252417709165
bg_mixed_wood.jpg,137.42978871968054
bg_old_crumpled.jpg,199.61267615178173
bg_old_folder.jpg,203.5273128044469
bg_old_paper.jpg,132.00531753948462
bg_red_brick.jpg,130.6092910576923
bg_red_cracked_wall.jpg,160.1150145982028
bg_rust_stained_wall.jpg,179.84261427191942
bg_shadowed_white_wall.jpg,138.85139807876274
bg_stained_paper.jpg,196.65998692000355
bg_vertical_cardboard.jpg,163.75977966877
bg_white_creased_paper.jpg,191.15375615344556
bg_white_crumpled_paper.jpg,197.73236454818147
bg_yellow_cracked_wall.jpg,139.2844533549633
